trail,network,termination,throttle,recv_buff_size,total_cycles,actions_created,actions_performed,actions_false_pred,diffusions_created,diffusions_performed,diffusions_false_pred,avg_cells_active_percent,diffusions_filtered,actions_overlaped,diffusions_pruned,operons_moved,dim_x,dim_y,min_edges,max_edges,vicinity,pruning,rpvo_max,rhizome_cuttoff,congestion_threshold_value,memory_cc,chip_area,totE,time,avg_objects_per_cc,total_objects_created,vertices,edges,graph_file,routing_algorithm
1,TORUS,OFF,ON,4,27366,5250360,946310,4304050,946310,583293,5377,93.6881,357640,4209245,363017,168029679,64,64,20,20,1,ON,1,431800,45,428000,489.3622151148577,0.0073622737456751014,2.7366e-05,64.0256,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
2,MESH,OFF,ON,4,30576,6488169,1178492,5309677,1178492,721550,2265,83.0746,454677,4538986,456942,559204484,128,128,20,20,1,ON,1,431800,181,82000,398.2513904392594,0.005625184297751351,3.0576e-05,16.0064,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
2,TORUS,OFF,ON,4,14788,5820233,1031934,4788299,1031934,647314,4170,89.5078,380450,4352872,384620,372720633,128,128,20,20,1,ON,1,431800,90,82000,404.3354358018968,0.007467979990123932,1.4788e-05,16.0064,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
2,MESH,OFF,ON,4,215473,5988563,1137553,4851010,1137553,665208,17367,93.0888,454978,4148514,472345,63445312,16,16,20,20,1,ON,1,431800,22,3148000,221.2626779756134,0.0038870829845007774,0.000215473,1024.41,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
2,TORUS,OFF,ON,4,110561,5505765,1011016,4494749,1011016,611762,52057,99.1061,347197,3591837,399254,44056233,16,16,20,20,1,ON,1,431800,11,3148000,221.3577411844046,0.004982576390040706,0.000110561,1024.41,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
2,MESH,OFF,ON,4,114529,6148191,1147222,5000969,1147222,683440,6173,90.0161,457609,4471636,463782,131497053,32,32,20,20,1,ON,1,431800,45,812000,229.6907119024537,0.0040579958791369655,0.000114529,256.103,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
2,TORUS,OFF,ON,4,56705,5369150,986987,4382163,986987,596875,12094,96.5038,378018,4326886,390112,85878326,32,32,20,20,1,ON,1,431800,22,812000,230.07096473761854,0.005092002980266466,5.6705e-05,256.103,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
2,MESH,OFF,ON,4,55893,5908775,1076966,4831809,1076966,656666,3327,86.6305,416973,4290404,420300,253756745,64,64,20,20,1,ON,1,431800,90,428000,487.8412037741984,0.0056773396639901216,5.5893e-05,64.0256,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
2,TORUS,OFF,ON,4,27747,5286866,958997,4327869,958997,587851,5567,93.0989,365579,4219997,371146,169185083,64,64,20,20,1,ON,1,431800,45,428000,489.3622151148577,0.007413101833639815,2.7747e-05,64.0256,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
3,MESH,OFF,ON,4,29843,6033319,1075127,4958192,1075127,670873,2089,79.9996,402165,4249283,404254,519729416,128,128,20,20,1,ON,1,431800,181,82000,398.2513904392594,0.0052289990887061585,2.9843e-05,16.0064,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
3,TORUS,OFF,ON,4,14576,5689069,1015213,4673856,1015213,632903,4062,89.2411,378248,4250574,382310,363986763,128,128,20,20,1,ON,1,431800,90,82000,404.3354358018968,0.007293127037658308,1.4576e-05,16.0064,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
3,MESH,OFF,ON,4,222123,6354273,1201553,5152720,1201553,706201,18103,94.5899,477249,4395344,495352,67326217,16,16,20,20,1,ON,1,431800,22,3148000,221.2626779756134,0.004122111661825147,0.000222123,1024.41,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
3,TORUS,OFF,ON,4,112709,5594128,1036083,4558045,1036083,621934,54318,98.8935,359831,3654874,414149,44754428,16,16,20,20,1,ON,1,431800,11,3148000,221.3577411844046,0.005061748322779051,0.000112709,1024.41,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
3,MESH,OFF,ON,4,114022,6068821,1143591,4925230,1143591,674494,6305,89.2407,462792,4451218,469097,129694855,32,32,20,20,1,ON,1,431800,45,812000,229.6907119024537,0.004002905122452165,0.000114022,256.103,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
3,TORUS,OFF,ON,4,57839,5511308,1013841,4497467,1013841,612695,12390,97.3002,388756,4454430,401146,88169069,32,32,20,20,1,ON,1,431800,22,812000,230.07096473761854,0.005227665506965411,5.7839e-05,256.103,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
3,MESH,OFF,ON,4,57361,5910491,1095958,4814533,1095958,656913,3529,84.5618,435516,4356144,439045,253919957,64,64,20,20,1,ON,1,431800,90,428000,487.8412037741984,0.005682363420373158,5.7361e-05,64.0256,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
3,TORUS,OFF,ON,4,29487,5639240,1034154,4605086,1034154,626572,6121,93.6853,401461,4512760,407582,180381535,64,64,20,20,1,ON,1,431800,45,428000,489.3622151148577,0.007903664932571702,2.9487e-05,64.0256,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
