trail,network,termination,throttle,recv_buff_size,total_cycles,actions_created,actions_performed,actions_false_pred,diffusions_created,diffusions_performed,diffusions_false_pred,avg_cells_active_percent,diffusions_filtered,actions_overlaped,diffusions_pruned,operons_moved,dim_x,dim_y,min_edges,max_edges,vicinity,pruning,rpvo_max,rhizome_cuttoff,congestion_threshold_value,memory_cc,chip_area,totE,time,avg_objects_per_cc,total_objects_created,vertices,edges,graph_file,routing_algorithm
2,MESH,OFF,ON,4,1861903,159223610,5677531,153546079,5677531,4569251,1819,73.8606,1106461,114829293,1108280,6728518999,64,64,50,250,7,ON,16,10175,90,2188608,2463.581030623513,0.34306252715265395,0.001861903,1287.2,5272386,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
0,MESH,OFF,ON,4,1399016,171836592,5912973,165923619,5912973,4731605,792,65.3476,1180576,113239592,1181368,14490638666,128,128,50,250,8,ON,1,162800,181,624304,2832.5277564666567,0.3935123566981021,0.001399016,321.764,5271777,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
0,TORUS,OFF,ON,4,762128,171139993,5858238,165281755,5858238,4803711,1300,73.2862,1053227,122516653,1054527,10868827818,128,128,50,250,8,ON,1,162800,90,624304,2838.611801829294,0.5790956863958723,0.000762128,321.764,5271777,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
0,MESH,OFF,ON,4,7113819,188661003,6839409,181821594,6839409,5331967,14919,87.5207,1492523,134695756,1507442,1972511602,16,16,50,250,3,ON,1,162800,22,34217728,2400.399765098901,0.41928112861457834,0.007113819,20592.9,5271777,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
0,TORUS,OFF,ON,4,4248044,189780477,6816500,182963977,6816500,5410486,36354,94.6052,1369660,150386500,1406014,1508625669,16,16,50,250,3,ON,1,162800,11,34217728,2400.4948283076924,0.5741349049011876,0.004248044,20592.9,5271777,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
0,MESH,OFF,ON,4,3571507,165057017,5947166,159109851,5947166,4751902,4204,79.3405,1191060,116576302,1195264,3480364112,32,32,50,250,6,ON,1,162800,45,8108864,2276.8109135462896,0.3479384300968884,0.003571507,5148.22,5271777,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
0,TORUS,OFF,ON,4,1959922,169066567,6087670,162978897,6087670,4902939,8672,92.1275,1176059,136659400,1184731,2685619077,32,32,50,250,6,ON,1,162800,22,8108864,2277.1911663814544,0.5055218695023247,0.001959922,5148.22,5271777,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
0,MESH,OFF,ON,4,2424663,168229453,5920836,162308617,5920836,4783338,1822,63.4684,1135676,119591155,1137498,7101060918,64,64,50,250,7,ON,1,162800,90,1788608,2014.704318294746,0.32841066439717015,0.002424663,1287.05,5271777,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
0,TORUS,OFF,ON,4,958143,161761358,5739663,156021695,5739663,4710579,3003,92.4408,1026081,130252854,1029084,5137845245,64,64,50,250,7,ON,1,162800,45,1788608,2016.2253296354054,0.4583092793927643,0.000958143,1287.05,5271777,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
10,TORUS,OFF,ON,4,862335,162962823,5570405,157392418,5570405,4568378,1135,62.7158,1000892,113808450,1002027,10349593634,128,128,50,250,8,ON,1,162800,90,624304,2838.611801829294,0.5521513316276725,0.000862335,321.764,5271777,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
1,MESH,OFF,ON,4,1427004,172842472,6054201,166788271,6054201,4759524,911,63.6279,1293766,117033169,1294677,14572637771,128,128,50,250,8,ON,1,162800,181,624304,2832.5277564666567,0.39584562233735404,0.001427004,321.764,5271777,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
1,TORUS,OFF,ON,4,1088421,168995054,5793459,163201595,5793459,4682278,707,75.9341,1110474,132443703,1111181,10730723706,128,128,50,250,8,ON,1,162800,90,624304,2838.611801829294,0.5735099738542176,0.001088421,321.764,5271777,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
1,MESH,OFF,ON,4,6969063,181846777,6600969,175245808,6600969,5185473,13902,86.6051,1401594,129096717,1415496,1904946282,16,16,50,250,3,ON,1,162800,22,34217728,2400.399765098901,0.40536515274743984,0.006969063,20592.9,5271777,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
1,TORUS,OFF,ON,4,4044820,179922080,6485327,173436753,6485327,5165659,34000,94.1747,1285668,140929850,1319668,1430169642,16,16,50,250,3,ON,1,162800,11,34217728,2400.4948283076924,0.5443571215367844,0.00404482,20592.9,5271777,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
1,MESH,OFF,ON,4,3770582,170853956,6143937,164710019,6143937,4898782,4185,78.8029,1240970,120753185,1245155,3599975745,32,32,50,250,6,ON,1,162800,45,8108864,2276.8109135462896,0.36022343891458863,0.003770582,5148.22,5271777,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
1,TORUS,OFF,ON,4,2038763,174879177,6255866,168623311,6255866,5055269,8691,92.1319,1191906,143082377,1200597,2778142613,32,32,50,250,6,ON,1,162800,22,8108864,2277.1911663814544,0.5229860916244686,0.002038763,5148.22,5271777,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
1,MESH,OFF,ON,4,2217822,164300462,5816759,158483703,5816759,4686446,1823,66.5912,1128490,117892606,1130313,6954650159,64,64,50,250,7,ON,1,162800,90,1788608,2014.704318294746,0.3210455466437646,0.002217822,1287.05,5271777,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
1,TORUS,OFF,ON,4,1018317,165824039,5869800,159954239,5869800,4803508,3048,89.5964,1063244,133678665,1066292,5266506020,64,64,50,250,7,ON,1,162800,45,1788608,2016.2253296354054,0.46992283591802636,0.001018317,1287.05,5271777,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
2,MESH,OFF,ON,4,1360824,163927254,5618039,158309215,5618039,4548933,770,63.9822,1068336,109737006,1069106,13844636260,128,128,50,250,8,ON,1,162800,181,624304,2832.5277564666567,0.3760959902360873,0.001360824,321.764,5271777,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
2,TORUS,OFF,ON,4,825441,168732304,5740563,162991741,5740563,4692651,1113,73.1729,1046799,112745286,1047912,10715110200,128,128,50,250,8,ON,1,162800,90,624304,2838.611801829294,0.5712962870211132,0.000825441,321.764,5271777,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
2,MESH,OFF,ON,4,6849957,184144478,6694613,177449865,6694613,5232392,14436,88.3287,1447785,129902549,1462221,1931250028,16,16,50,250,3,ON,1,162800,22,34217728,2400.399765098901,0.4099890346407363,0.006849957,20592.9,5271777,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
2,TORUS,OFF,ON,4,4018761,180002318,6469218,173533100,6469218,5168697,33948,94.7169,1266573,140623073,1300521,1430719651,16,16,50,250,3,ON,1,162800,11,34217728,2400.4948283076924,0.5444416582172188,0.004018761,20592.9,5271777,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
2,MESH,OFF,ON,4,3877457,173720442,6207173,167513269,6207173,4953922,4403,77.3057,1248848,123340408,1253251,3660780717,32,32,50,250,6,ON,1,162800,45,8108864,2276.8109135462896,0.3664924643752573,0.003877457,5148.22,5271777,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
2,TORUS,OFF,ON,4,1891099,164969482,5972026,158997456,5972026,4813955,8632,92.6173,1149439,134056673,1158071,2620648173,32,32,50,250,6,ON,1,162800,22,8108864,2277.1911663814544,0.4932006509168865,0.001891099,5148.22,5271777,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
2,MESH,OFF,ON,4,2269268,163018276,5805786,157212490,5805786,4660948,1744,66.4813,1143094,117279122,1144838,6891456856,64,64,50,250,7,ON,1,162800,90,1788608,2014.704318294746,0.3183997032711267,0.002269268,1287.05,5271777,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
2,TORUS,OFF,ON,4,1020893,170284659,5957586,164327073,5957586,4905754,2921,91.4556,1048911,136975021,1051832,5407929661,64,64,50,250,7,ON,1,162800,45,1788608,2016.2253296354054,0.48244798080136825,0.001020893,1287.05,5271777,4194303,128311436,PATH-TO-CCA-REPO/Datasets/muchiSim/kron22.edgelist,XY
