trail,network,termination,throttle,recv_buff_size,total_cycles,actions_created,actions_performed,actions_false_pred,diffusions_created,diffusions_performed,diffusions_false_pred,avg_cells_active_percent,diffusions_filtered,actions_overlaped,diffusions_pruned,operons_moved,dim_x,dim_y,min_edges,max_edges,vicinity,pruning,rpvo_max,rhizome_cuttoff,congestion_threshold_value,memory_cc,chip_area,totE,time,avg_objects_per_cc,total_objects_created,vertices,edges,graph_file,routing_algorithm
0,MESH,OFF,ON,4,43236,5911486,496602,5414884,496602,424275,236,72.2387,72091,3678695,72327,489642371,128,128,20,20,3,ON,1,431800,181,52000,263.58837674062926,0.004013176821340894,4.3236e-05,22.9643,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
0,TORUS,OFF,ON,4,27182,5731090,475140,5255950,475140,411585,356,74.1421,63199,3582613,63555,357996660,128,128,20,20,3,ON,1,431800,90,52000,269.6724221032666,0.005863717376000264,2.7182e-05,22.9643,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
0,MESH,OFF,ON,4,252909,6883133,617453,6265680,617453,494609,2968,89.8488,119876,4730187,122844,71392292,16,16,20,20,2,ON,1,431800,22,1148000,80.9887053728737,0.002631053879730131,0.000252909,1469.71,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
0,TORUS,OFF,ON,4,138820,6589797,577951,6011846,577951,474393,7339,95.0955,96219,4632882,103558,51670368,16,16,20,20,2,ON,1,431800,11,1148000,81.08376858166491,0.0035323399301081626,0.00013882,1469.71,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
0,MESH,OFF,ON,4,142524,6390597,562562,5828035,562562,460459,899,77.9114,101204,4542208,102103,133181442,32,32,20,20,2,ON,1,431800,45,512000,145.52632834080987,0.003272886343484698,0.000142524,367.429,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
0,TORUS,OFF,ON,4,73700,6495548,562702,5932846,562702,467779,1713,90.1726,93210,5119766,94923,101607909,32,32,20,20,2,ON,1,431800,22,512000,145.9065811759747,0.004797274716264802,7.37e-05,367.429,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
0,MESH,OFF,ON,4,83093,6028838,517544,5511294,517544,434573,421,67.6135,82550,4105304,82971,250600524,64,64,20,20,3,ON,1,431800,90,328000,375.6220256920066,0.004934300186289438,8.3093e-05,91.8572,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
0,TORUS,OFF,ON,4,52642,6043631,513324,5530307,513324,435471,618,67.1998,77235,4289223,77853,188930025,64,64,20,20,3,ON,1,431800,45,328000,377.143037032666,0.007279791751289518,5.2642e-05,91.8572,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
1,MESH,OFF,ON,4,45731,6043379,511750,5531629,511750,433177,246,70.4524,78327,3736928,78573,498451920,128,128,20,20,3,ON,1,431800,181,52000,263.58837674062926,0.00408623798702846,4.5731e-05,22.9643,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
1,TORUS,OFF,ON,4,26836,5788920,481368,5307552,481368,415482,376,76.1892,65510,3710153,65886,361661754,128,128,20,20,3,ON,1,431800,90,52000,269.6724221032666,0.005923478334074705,2.6836e-05,22.9643,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
1,MESH,OFF,ON,4,262281,6951262,621752,6329510,621752,499830,2993,87.822,118929,4813690,121922,72023191,16,16,20,20,2,ON,1,431800,22,1148000,80.9887053728737,0.0026554023693232134,0.000262281,1469.71,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
1,TORUS,OFF,ON,4,138458,6589915,576366,6013549,576366,474280,7191,94.9966,94895,4684264,102086,51658604,16,16,20,20,2,ON,1,431800,11,1148000,81.08376858166491,0.003531483695189853,0.000138458,1469.71,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
1,MESH,OFF,ON,4,138528,6410886,562719,5848167,562719,461819,974,78.7223,99926,4600288,100900,133572856,32,32,20,20,2,ON,1,431800,45,512000,145.52632834080987,0.0032813089693972614,0.000138528,367.429,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
1,TORUS,OFF,ON,4,81097,6366189,551706,5814483,551706,458696,1654,83.6948,91356,4970256,93010,99649329,32,32,20,20,2,ON,1,431800,22,512000,145.9065811759747,0.004707174678399126,8.1097e-05,367.429,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
1,MESH,OFF,ON,4,88858,6037283,520184,5517099,520184,435102,388,66.4753,84694,3992804,85082,249981783,64,64,20,20,3,ON,1,431800,90,328000,375.6220256920066,0.004926339482490881,8.8858e-05,91.8572,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
1,TORUS,OFF,ON,4,53374,5964029,511055,5452974,511055,430125,428,81.5392,80502,3784126,80930,186456624,64,64,20,20,3,ON,1,431800,45,328000,377.143037032666,0.007185491079936788,5.3374e-05,91.8572,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
