trail,network,termination,throttle,recv_buff_size,total_cycles,actions_created,actions_performed,actions_false_pred,diffusions_created,diffusions_performed,diffusions_false_pred,avg_cells_active_percent,diffusions_filtered,actions_overlaped,diffusions_pruned,operons_moved,dim_x,dim_y,min_edges,max_edges,vicinity,pruning,rpvo_max,rhizome_cuttoff,congestion_threshold_value,memory_cc,chip_area,totE,time,avg_objects_per_cc,total_objects_created,vertices,edges,graph_file,routing_algorithm
1,TORUS,OFF,ON,4,17784,3167100,488030,2679070,488030,352073,2098,88.7729,133859,2468908,135957,101330174,64,64,20,20,1,ON,1,431800,45,328000,377.143037032666,0.0038979358388355236,1.7784e-05,64.0256,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
2,MESH,OFF,ON,4,16613,3545929,560106,2985823,560106,394429,927,81.9206,164750,2485277,165677,304337368,128,128,20,20,1,ON,1,431800,181,52000,263.58837674062926,0.002490657248465283,1.6613e-05,16.0064,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
2,TORUS,OFF,ON,4,8803,3114755,468081,2646674,468081,346324,1429,81.8933,120328,2303980,121757,199309633,128,128,20,20,1,ON,1,431800,90,52000,269.6724221032666,0.0032624690926656903,8.803e-06,16.0064,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
2,MESH,OFF,ON,4,139707,3890546,649967,3240579,649967,432461,8702,92.041,208804,2598336,217506,41331939,16,16,20,20,1,ON,1,431800,22,1148000,80.9887053728737,0.0015232681455019182,0.000139707,1024.41,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
2,TORUS,OFF,ON,4,69007,3371224,533246,2837978,533246,374684,19510,97.9914,139052,2169587,158562,26965648,16,16,20,20,1,ON,1,431800,11,1148000,81.08376858166491,0.0018437898660580495,6.9007e-05,1024.41,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
2,MESH,OFF,ON,4,70839,3659649,595899,3063750,595899,406495,2819,86.5463,186585,2629738,189404,78180234,32,32,20,20,1,ON,1,431800,45,512000,145.52632834080987,0.0019187286102576664,7.0839e-05,256.103,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
2,TORUS,OFF,ON,4,35228,3252343,511747,2740596,511747,361367,4868,94.4112,145512,2553899,150380,52014915,32,32,20,20,1,ON,1,431800,22,512000,145.9065811759747,0.002455943836758931,3.5228e-05,256.103,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
2,MESH,OFF,ON,4,35435,3543622,563887,2979735,563887,393951,1495,82.0107,168441,2546784,169936,151854863,64,64,20,20,1,ON,1,431800,90,328000,375.6220256920066,0.002980495392112096,3.5435e-05,64.0256,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
2,TORUS,OFF,ON,4,18372,3275014,509513,2765501,509513,363926,2176,88.6434,143411,2553745,145587,104755893,64,64,20,20,1,ON,1,431800,45,328000,377.143037032666,0.004029731272341998,1.8372e-05,64.0256,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
3,MESH,OFF,ON,4,15991,3665766,596232,3069534,596232,407578,978,87.8518,187676,2587548,188654,314905388,128,128,20,20,1,ON,1,431800,181,52000,263.58837674062926,0.0025766842460989395,1.5991e-05,16.0064,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
3,TORUS,OFF,ON,4,8865,3114072,467510,2646562,467510,346215,1420,81.4045,119875,2300325,121295,199179980,128,128,20,20,1,ON,1,431800,90,52000,269.6724221032666,0.0032603792613575115,8.865e-06,16.0064,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
3,MESH,OFF,ON,4,142131,3856787,640717,3216070,640717,428812,8700,90.0275,203205,2574856,211905,40902150,16,16,20,20,1,ON,1,431800,22,1148000,80.9887053728737,0.0015080241493993028,0.000142131,1024.41,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
3,TORUS,OFF,ON,4,67033,3285550,517626,2767924,517626,365221,18669,98.3235,133736,2126006,152405,26282123,16,16,20,20,1,ON,1,431800,11,1148000,81.08376858166491,0.0017970091925752652,6.7033e-05,1024.41,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
3,MESH,OFF,ON,4,69860,3606544,587242,3019302,587242,400868,2867,86.6412,183507,2588827,186374,77083448,32,32,20,20,1,ON,1,431800,45,512000,145.52632834080987,0.0018918084073316702,6.986e-05,256.103,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
3,TORUS,OFF,ON,4,35083,3236725,507785,2728940,507785,359782,4588,94.4604,143415,2543513,148003,51797249,32,32,20,20,1,ON,1,431800,22,512000,145.9065811759747,0.0024456530163023044,3.5083e-05,256.103,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
3,MESH,OFF,ON,4,33813,3505221,558378,2946843,558378,389627,1467,84.2788,167284,2530228,168751,150354605,64,64,20,20,1,ON,1,431800,90,328000,375.6220256920066,0.0029501585680154862,3.3813e-05,64.0256,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
3,TORUS,OFF,ON,4,17820,3213704,499165,2714539,499165,357220,2230,89.1182,139715,2510384,141945,102857401,64,64,20,20,1,ON,1,431800,45,328000,377.143037032666,0.0039565378850214845,1.782e-05,64.0256,262249,262144,2359296,PATH-TO/Datasets/Synthetic/Erdos-Renyi_directed_ef_9_v_18.edgelist,XY
