trail,network,termination,throttle,recv_buff_size,total_cycles,actions_created,actions_performed,actions_false_pred,diffusions_created,diffusions_performed,diffusions_false_pred,avg_cells_active_percent,diffusions_filtered,actions_overlaped,diffusions_pruned,operons_moved,dim_x,dim_y,min_edges,max_edges,vicinity,pruning,rpvo_max,rhizome_cuttoff,congestion_threshold_value,memory_cc,chip_area,totE,time,avg_objects_per_cc,total_objects_created,vertices,edges,graph_file,routing_algorithm
2,TORUS,OFF,ON,4,13936,4344654,1071714,3272940,1071714,915303,7680,73.1472,148731,1663401,156411,277832403,128,128,20,20,1,ON,1,431800,90,112000,538.9984495005268,0.0064305345224370675,1.3936e-05,15.998,262112,262111,1234877,PATH-TO/Datasets/Real/amazon0302.edgelist,XY
2,MESH,OFF,ON,4,144566,4348236,1125914,3222322,1125914,915584,18040,95.0648,192290,2187732,210330,45681645,16,16,20,20,1,ON,1,431800,22,3148000,221.2626779756134,0.0027958704279061526,0.000144566,1023.88,262112,262111,1234877,PATH-TO/Datasets/Real/amazon0302.edgelist,XY
2,TORUS,OFF,ON,4,63025,3234830,817044,2417786,817044,683026,38005,98.2184,96013,1417582,134018,25880305,16,16,20,20,1,ON,1,431800,11,3148000,221.3577411844046,0.002927174555277536,6.3025e-05,1023.88,262112,262111,1234877,PATH-TO/Datasets/Real/amazon0302.edgelist,XY
2,MESH,OFF,ON,4,76455,4610981,1182866,3428115,1182866,971082,9025,92.6193,202759,2320136,211784,97127429,32,32,20,20,1,ON,1,431800,45,1112000,313.85509546409753,0.0035050763327119346,7.6455e-05,255.969,262112,262111,1234877,PATH-TO/Datasets/Real/amazon0302.edgelist,XY
2,TORUS,OFF,ON,4,34049,3352574,848166,2504408,848166,707449,10705,96.0137,130012,2283931,140717,53642374,32,32,20,20,1,ON,1,431800,22,1112000,314.23534829926245,0.0037183293359290418,3.4049e-05,255.969,262112,262111,1234877,PATH-TO/Datasets/Real/amazon0302.edgelist,XY
2,MESH,OFF,ON,4,36246,3861931,975884,2886047,975884,812899,4754,83.6092,158231,1861694,162985,163614404,64,64,20,20,1,ON,1,431800,90,728000,824.4987380207738,0.0047694304307669515,3.6246e-05,63.9922,262112,262111,1234877,PATH-TO/Datasets/Real/amazon0302.edgelist,XY
2,TORUS,OFF,ON,4,18551,3520065,882767,2637298,882767,743002,7478,88.3396,132287,2250736,139765,112615308,64,64,20,20,1,ON,1,431800,45,728000,826.019749361433,0.006414872474310822,1.8551e-05,63.9922,262112,262111,1234877,PATH-TO/Datasets/Real/amazon0302.edgelist,XY
3,MESH,OFF,ON,4,24610,4535838,1109359,3426479,1109359,955956,4765,69.1236,148638,1624390,153403,384267630,128,128,20,20,1,ON,1,431800,181,112000,532.9144041378895,0.00447690089164309,2.461e-05,15.998,262112,262111,1234877,PATH-TO/Datasets/Real/amazon0302.edgelist,XY
3,TORUS,OFF,ON,4,14515,4049334,988580,3060754,988580,854154,7357,67.045,127069,1565613,134426,258828555,128,128,20,20,1,ON,1,431800,90,112000,538.9984495005268,0.0059920940432891985,1.4515e-05,15.998,262112,262111,1234877,PATH-TO/Datasets/Real/amazon0302.edgelist,XY
3,MESH,OFF,ON,4,146004,4371982,1147375,3224607,1147375,920927,19113,94.5424,207335,2264339,226448,45992622,16,16,20,20,1,ON,1,431800,22,3148000,221.2626779756134,0.0028151378439759092,0.000146004,1023.88,262112,262111,1234877,PATH-TO/Datasets/Real/amazon0302.edgelist,XY
3,TORUS,OFF,ON,4,63936,3265986,823142,2442844,823142,690450,36464,98.2929,96228,1445557,132692,26122194,16,16,20,20,1,ON,1,431800,11,3148000,221.3577411844046,0.002954662715734772,6.3936e-05,1023.88,262112,262111,1234877,PATH-TO/Datasets/Real/amazon0302.edgelist,XY
3,MESH,OFF,ON,4,72363,4321940,1111491,3210449,1111491,911032,8325,92.2985,192134,2172592,200459,91245516,32,32,20,20,1,ON,1,431800,45,1112000,313.85509546409753,0.003293102091212204,7.2363e-05,255.969,262112,262111,1234877,PATH-TO/Datasets/Real/amazon0302.edgelist,XY
3,TORUS,OFF,ON,4,33906,3343535,846473,2497062,846473,704643,10505,95.8254,131325,2273274,141830,53491075,32,32,20,20,1,ON,1,431800,22,1112000,314.23534829926245,0.003707818557494513,3.3906e-05,255.969,262112,262111,1234877,PATH-TO/Datasets/Real/amazon0302.edgelist,XY
3,MESH,OFF,ON,4,39870,4437167,1120935,3316232,1120935,934469,5314,86.0629,181152,2065031,186466,187673649,64,64,20,20,1,ON,1,431800,90,728000,824.4987380207738,0.0054681726286948985,3.987e-05,63.9922,262112,262111,1234877,PATH-TO/Datasets/Real/amazon0302.edgelist,XY
3,TORUS,OFF,ON,4,20195,3464043,872570,2591473,872570,730371,6810,86.7544,135389,2075950,142199,110767426,64,64,20,20,1,ON,1,431800,45,728000,826.019749361433,0.006312633156678108,2.0195e-05,63.9922,262112,262111,1234877,PATH-TO/Datasets/Real/amazon0302.edgelist,XY
