trail,network,termination,throttle,recv_buff_size,total_cycles,actions_created,actions_performed,actions_false_pred,diffusions_created,diffusions_performed,diffusions_false_pred,avg_cells_active_percent,diffusions_filtered,actions_overlaped,diffusions_pruned,operons_moved,dim_x,dim_y,min_edges,max_edges,vicinity,pruning,rpvo_max,rhizome_cuttoff,congestion_threshold_value,memory_cc,chip_area,totE,time,avg_objects_per_cc,total_objects_created,vertices,edges,graph_file,routing_algorithm
2,MESH,OFF,ON,4,58519,10442887,1019983,9422904,1019983,742289,715,81.1978,276979,6397534,277694,852507275,128,128,20,20,3,ON,1,431800,181,112000,532.9144041378895,0.009930357055088799,5.8519e-05,22.9643,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
2,TORUS,OFF,ON,4,44651,9767634,952451,8815183,952451,694124,1004,81.9919,257323,5775917,258327,610323592,128,128,20,20,3,ON,1,431800,90,112000,538.9984495005268,0.014133708065616753,4.4651e-05,22.9643,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
2,MESH,OFF,ON,4,358228,10878473,1070406,9808067,1070406,775730,6326,92.3894,288350,7603074,294676,112549868,16,16,20,20,2,ON,1,431800,22,3148000,221.2626779756134,0.006881993043199919,0.000358228,1469.71,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
2,TORUS,OFF,ON,4,210800,10602539,1027116,9575423,1027116,757535,18094,96.0481,251487,7536350,269581,83116343,16,16,20,20,2,ON,1,431800,11,3148000,221.3577411844046,0.009397643728284567,0.0002108,1469.71,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
2,MESH,OFF,ON,4,200518,10450498,1042431,9408067,1042431,745389,2117,84.1829,294925,7241635,297042,215678328,32,32,20,20,2,ON,1,431800,45,1112000,313.85509546409753,0.007794714657388513,0.000200518,367.429,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
2,TORUS,OFF,ON,4,124770,10212119,989314,9222805,989314,729779,3864,86.6575,255671,7782628,259535,159703964,32,32,20,20,2,ON,1,431800,22,1112000,314.23534829926245,0.011077610214868491,0.00012477,367.429,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
2,MESH,OFF,ON,4,102283,9833884,976772,8857112,976772,702039,1002,80.2562,273731,6767170,274733,404447452,64,64,20,20,3,ON,1,431800,90,728000,824.4987380207738,0.01180361231140328,0.000102283,91.8572,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
2,TORUS,OFF,ON,4,65549,9667238,943152,8724086,943152,690958,1484,86.9372,250710,6900152,252194,302244930,64,64,20,20,3,ON,1,431800,45,728000,826.019749361433,0.017235061232584534,6.5549e-05,91.8572,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
3,MESH,OFF,ON,4,57601,10297795,1003204,9294591,1003204,732177,692,82.0478,270335,6311241,271027,841304279,128,128,20,20,3,ON,1,431800,181,112000,532.9144041378895,0.009799680741755629,5.7601e-05,22.9643,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
3,TORUS,OFF,ON,4,43804,10035626,972598,9063028,972598,713000,1102,82.3775,258496,6345419,259598,626379462,128,128,20,20,3,ON,1,431800,90,112000,538.9984495005268,0.014503621875014654,4.3804e-05,22.9643,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
3,MESH,OFF,ON,4,380567,11044605,1093209,9951396,1093209,787466,6006,90.923,299737,7581366,305743,113768999,16,16,20,20,2,ON,1,431800,22,3148000,221.2626779756134,0.006964401475414708,0.000380567,1469.71,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
3,TORUS,OFF,ON,4,201137,10139823,983103,9156720,983103,725311,17096,96.3049,240696,7109088,257792,79504061,16,16,20,20,2,ON,1,431800,11,3148000,221.3577411844046,0.00898900578928036,0.000201137,1469.71,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
3,MESH,OFF,ON,4,195812,10200493,1010030,9190463,1010030,728433,2189,82.3911,279408,7157792,281597,210797633,32,32,20,20,2,ON,1,431800,45,1112000,313.85509546409753,0.00761814582286114,0.000195812,367.429,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
3,TORUS,OFF,ON,4,99957,10323241,995945,9327296,995945,737811,4769,96.3685,253365,8426571,258134,161491018,32,32,20,20,2,ON,1,431800,22,1112000,314.23534829926245,0.011186145004382288,9.9957e-05,367.429,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
3,MESH,OFF,ON,4,101488,9774831,963499,8811332,963499,698308,1075,79.1132,264116,6687913,265191,403222871,64,64,20,20,3,ON,1,431800,90,728000,824.4987380207738,0.011766995178106962,0.000101488,91.8572,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
3,TORUS,OFF,ON,4,67155,9662560,947495,8715065,947495,689948,1293,85.2846,256254,6477969,257547,301878896,64,64,20,20,3,ON,1,431800,45,728000,826.019749361433,0.017216826044776666,6.7155e-05,91.8572,376247,262144,4718592,PATH-TO/Datasets/Synthetic/RMAT_ef_9_v_18.edgelist,XY
