trail,network,termination,throttle,recv_buff_size,total_cycles,actions_created,actions_performed,actions_false_pred,diffusions_created,diffusions_performed,diffusions_false_pred,avg_cells_active_percent,diffusions_filtered,actions_overlaped,diffusions_pruned,operons_moved,dim_x,dim_y,min_edges,max_edges,vicinity,pruning,rpvo_max,rhizome_cuttoff,congestion_threshold_value,memory_cc,chip_area,totE,time,avg_objects_per_cc,total_objects_created,vertices,edges,graph_file,routing_algorithm
2,TORUS,OFF,ON,4,4517,1871685,645776,1225909,645776,618807,4115,62.2165,22854,398242,26969,80217866,128,128,20,45,12,ON,1,431800,90,52000,269.6724221032666,0.0013173800748130856,4.517e-06,24.9404,408624,399130,1216334,PATH-TO/Datasets/Real/language.edgelist,XY
2,MESH,OFF,ON,4,42883,1777004,646662,1130342,646662,595510,15541,91.721,35611,415238,51152,12589938,16,16,20,45,4,ON,1,431800,22,1148000,80.9887053728737,0.0004678081142328165,4.2883e-05,1596.19,408624,399130,1216334,PATH-TO/Datasets/Real/language.edgelist,XY
2,TORUS,OFF,ON,4,27298,1632487,580251,1052236,580251,547954,29624,97.4048,2673,67850,32297,8696771,16,16,20,45,4,ON,1,431800,11,1148000,81.08376858166491,0.000598853278368271,2.7298e-05,1596.19,408624,399130,1216334,PATH-TO/Datasets/Real/language.edgelist,XY
2,MESH,OFF,ON,4,25884,1983916,725738,1258178,725738,666557,5345,82.6349,53836,584933,59181,28036938,32,32,20,45,6,ON,1,431800,45,512000,145.52632834080987,0.0006925049983167923,2.5884e-05,399.047,408624,399130,1216334,PATH-TO/Datasets/Real/language.edgelist,XY
2,TORUS,OFF,ON,4,15162,1835538,671823,1163715,671823,617885,11116,88.5352,42822,420788,53938,19496806,32,32,20,45,6,ON,1,431800,22,512000,145.9065811759747,0.0009250698896936324,1.5162e-05,399.047,408624,399130,1216334,PATH-TO/Datasets/Real/language.edgelist,XY
2,MESH,OFF,ON,4,13434,1822945,661885,1161060,661885,607836,2908,71.5996,51141,556401,54049,51872327,64,64,20,45,10,ON,1,431800,90,328000,375.6220256920066,0.0010229492049868612,1.3434e-05,99.7617,408624,399130,1216334,PATH-TO/Datasets/Real/language.edgelist,XY
2,TORUS,OFF,ON,4,8482,1780290,641289,1139001,641289,591070,4809,77.1559,45410,539395,50219,38045574,64,64,20,45,10,ON,1,431800,45,328000,377.143037032666,0.0014685782824175513,8.482e-06,99.7617,408624,399130,1216334,PATH-TO/Datasets/Real/language.edgelist,XY
3,MESH,OFF,ON,4,7477,1790661,622508,1168153,622508,591641,1987,60.1767,28880,410923,30867,101966349,128,128,20,45,12,ON,1,431800,181,52000,263.58837674062926,0.0008390494352990923,7.477e-06,24.9404,408624,399130,1216334,PATH-TO/Datasets/Real/language.edgelist,XY
3,TORUS,OFF,ON,4,5140,1837901,639735,1198166,639735,612343,3643,58.9244,23749,418388,27392,78421997,128,128,20,45,12,ON,1,431800,90,52000,269.6724221032666,0.0012882674682935184,5.14e-06,24.9404,408624,399130,1216334,PATH-TO/Datasets/Real/language.edgelist,XY
3,MESH,OFF,ON,4,42144,1753534,635603,1117931,635603,586768,14429,92.19,34406,409492,48835,12398490,16,16,20,45,4,ON,1,431800,22,1148000,80.9887053728737,0.00046068596311256004,4.2144e-05,1596.19,408624,399130,1216334,PATH-TO/Datasets/Real/language.edgelist,XY
3,TORUS,OFF,ON,4,26724,1578829,561875,1016954,561875,529805,29336,96.1901,2734,67083,32070,8415216,16,16,20,45,4,ON,1,431800,11,1148000,81.08376858166491,0.0005795120861152468,2.6724e-05,1596.19,408624,399130,1216334,PATH-TO/Datasets/Real/language.edgelist,XY
3,MESH,OFF,ON,4,25405,1794564,655886,1138678,655886,601903,4936,78.1339,49047,526970,53983,25437995,32,32,20,45,6,ON,1,431800,45,512000,145.52632834080987,0.0006288035001245993,2.5405e-05,399.047,408624,399130,1216334,PATH-TO/Datasets/Real/language.edgelist,XY
3,TORUS,OFF,ON,4,14757,1778638,645340,1133298,645340,595799,10290,90.0599,39251,454546,49541,18965463,32,32,20,45,6,ON,1,431800,22,512000,145.9065811759747,0.0008998041284330975,1.4757e-05,399.047,408624,399130,1216334,PATH-TO/Datasets/Real/language.edgelist,XY
3,MESH,OFF,ON,4,13729,1777526,644375,1133151,644375,594602,2457,70.8616,47316,518682,49773,50324023,64,64,20,45,10,ON,1,431800,90,328000,375.6220256920066,0.0009929344153114818,1.3729e-05,99.7617,408624,399130,1216334,PATH-TO/Datasets/Real/language.edgelist,XY
3,TORUS,OFF,ON,4,8025,1776445,636478,1139967,636478,589100,4351,79.5276,43027,493348,47378,38003537,64,64,20,45,10,ON,1,431800,45,328000,377.143037032666,0.001466621318439787,8.025e-06,99.7617,408624,399130,1216334,PATH-TO/Datasets/Real/language.edgelist,XY
